Close,High,Low,Open,Volume,symbol,name,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Adj Close,Close,High,Low,Open,Volume
^GSPC,^GSPC,^GSPC,^GSPC,^GSPC,,,^IXIC,^IXIC,^IXIC,^IXIC,^IXIC,^N225,^N225,^N225,^N225,^N225,000001.SS,000001.SS,000001.SS,000001.SS,000001.SS,^STOXX50E,^STOXX50E,^STOXX50E,^STOXX50E,^STOXX50E,^FTSE,^FTSE,^FTSE,^FTSE,^FTSE,^HSI,^HSI,^HSI,^HSI,^HSI,399001.SZ,399001.SZ,399001.SZ,399001.SZ,399001.SZ,^GSPTSE,^GSPTSE,^GSPTSE,^GSPTSE,^GSPTSE,TASI.SR,TASI.SR,TASI.SR,TASI.SR,TASI.SR,TASI.SR
2102.06005859375,2102.610107421875,2091.510009765625,2091.510009765625,3156200000.0,^GSPC,NYSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2092.429931640625,2107.64990234375,2092.330078125,2102.030029296875,2908420000.0,^GSPC,NYSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2095.840087890625,2098.6201171875,2083.239990234375,2092.280029296875,3301270000.0,^GSPC,NYSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106.6298828125,2111.909912109375,2097.820068359375,2097.820068359375,4013760000.0,^GSPC,NYSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2104.989990234375,2111.300048828125,2100.02001953125,2105.9599609375,3434120000.0,^GSPC,NYSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2081.179931640625,2102.580078125,2072.3701171875,2102.580078125,3627600000.0,^GSPC,NYSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100.39990234375,2103.93994140625,2084.110107421875,2084.110107421875,3000160000.0,^GSPC,NYSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2097.2900390625,2109.639892578125,2094.3798828125,2102.820068359375,3243410000.0,^GSPC,NYSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2107.9599609375,2109.97998046875,2091.050048828125,2098.27001953125,3348480000.0,^GSPC,NYSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2112.929931640625,2120.489990234375,2103.18994140625,2107.2099609375,3636670000.0,^GSPC,NYSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2117.68994140625,2120.919921875,2112.800048828125,2112.800048828125,3375780000.0,^GSPC,NYSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2108.919921875,2125.919921875,2107.0400390625,2119.2900390625,3438750000.0,^GSPC,NYSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2114.760009765625,2116.0400390625,2094.889892578125,2108.35009765625,3546270000.0,^GSPC,NYSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106.85009765625,2113.64990234375,2097.409912109375,2112.489990234375,4074970000.0,^GSPC,NYSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2085.510009765625,2105.52001953125,2077.590087890625,2105.52001953125,4509680000.0,^GSPC,NYSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2108.2900390625,2108.409912109375,2087.3798828125,2087.3798828125,3379390000.0,^GSPC,NYSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2114.489990234375,2120.949951171875,2110.22998046875,2110.22998046875,3091580000.0,^GSPC,NYSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2089.4599609375,2115.239990234375,2088.4599609375,2112.6298828125,3793950000.0,^GSPC,NYSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2080.14990234375,2098.419921875,2067.929931640625,2091.260009765625,3792210000.0,^GSPC,NYSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2088.0,2092.89990234375,2074.989990234375,2079.9599609375,3676640000.0,^GSPC,NYSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2116.10009765625,2117.659912109375,2092.1298828125,2092.1298828125,3399440000.0,^GSPC,NYSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2105.330078125,2117.68994140625,2104.580078125,2115.56005859375,2992670000.0,^GSPC,NYSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2099.1201171875,2105.06005859375,2085.570068359375,2102.8701171875,3139520000.0,^GSPC,NYSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2098.47998046875,2110.18994140625,2096.0400390625,2099.6201171875,3374260000.0,^GSPC,NYSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
