time,open,high,low,close,volume,symbol
2023-10-04,28.9,30.6,28.85,30.2,20421178,STB
2023-10-05,30.1,30.35,29.85,29.9,10309691,STB
2023-10-06,29.85,30.95,29.65,30.95,13109022,STB
2023-10-09,30.95,31.3,30.6,31.2,9200782,STB
2023-10-10,31.35,31.65,31.25,31.25,11507463,STB
2023-10-11,31.25,31.8,31.15,31.75,8375458,STB
2023-10-12,31.95,31.95,31.3,31.6,8161960,STB
2023-10-13,31.2,31.6,31.0,31.5,11310425,STB
2023-10-16,31.4,31.45,30.2,30.2,25872793,STB
2023-10-17,30.45,30.7,30.0,30.0,11771322,STB
2023-10-18,30.1,30.3,29.35,29.7,20149073,STB
2023-10-19,29.5,29.9,28.95,29.0,20423101,STB
2023-10-20,29.0,30.3,28.85,30.1,18954969,STB
2023-10-23,29.8,30.1,29.4,29.7,13702921,STB
2023-10-24,30.0,30.2,29.75,30.0,11931981,STB
2023-10-25,30.0,30.2,29.55,29.55,8075412,STB
2023-10-26,29.0,29.2,27.7,28.1,40840451,STB
2023-10-27,28.55,29.25,28.15,28.7,16879778,STB
2023-10-30,28.75,28.8,27.0,27.0,21274168,STB
2023-10-31,27.1,27.55,26.55,27.0,28000810,STB
2023-11-01,27.5,27.7,27.1,27.65,8557498,STB
2023-11-02,27.95,29.05,27.9,29.0,15522603,STB
2023-11-03,29.2,29.2,28.4,28.5,18857951,STB
2023-11-06,28.65,29.5,28.6,29.45,26747349,STB
2023-11-07,29.15,29.3,28.9,29.0,11146250,STB
2023-11-08,28.9,30.1,28.75,30.0,20907831,STB
2023-11-09,30.05,30.3,29.65,29.65,22229362,STB
2023-11-10,29.4,30.0,29.25,29.5,13741207,STB
2023-11-13,29.5,29.6,29.0,29.25,15894348,STB
2023-11-14,29.6,30.45,29.5,30.0,18568195,STB
